pmkAthleteID,fldName,fldSex,fldAge,fldHeight,fldWeight,fpkNationality,fldYear,fldCity,fpkSport,fldEvent
103686,Gregory James Greg Rutherford,M,25,188,92,GBR,2012,London,Athletics,Athletics Men's Long Jump
103888,Olga Sergeyevna Rypakova (Alekseyeva-),F,27,183,62,KAZ,2012,London,Athletics,Athletics Women's Triple Jump
103994,Lucas Saatkamp,M,30,209,101,BRA,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball
104166,Abdul-Rashid Bulayevich Sadulayev,M,20,177,86,RUS,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle"
104227,Timur Marselevich Safin,M,23,182,82,RUS,2016,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team"
104587,Juan Manuel Saladino,M,28,174,73,ARG,2016,Rio de Janeiro,Hockey,Hockey Men's Hockey
104676,Carlos Arnoldo Salcido Flores,M,32,175,70,MEX,2012,London,Football,Football Men's Football
104740,Behdad Salimi Kordasiabi,M,22,192,160,IRI,2012,London,Weightlifting,Weightlifting Men's Super-Heavyweight
104806,Max Salminen,M,23,197,98,SWE,2012,London,Sailing,Sailing Men's Two Person Keelboat
104904,Ilaria Salvatori,F,33,160,56,ITA,2012,London,Fencing,"Fencing Women's Foil, Team"
105164,Flix Snchez Marcelo,M,34,178,64,DOM,2012,London,Athletics,Athletics Men's 400 metres Hurdles
105692,Serik Zhumangaliyevich Sapiyev,M,28,179,64,KAZ,2012,London,Boxing,Boxing Men's Welterweight
105974,William Spencer Will Satch,M,27,198,100,GBR,2016,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights
106100,Martin Sauer,M,29,169,55,GER,2012,London,Rowing,Rowing Men's Coxed Eights
106107,Rebecca Elizabeth Becky Sauerbrunn,F,27,170,64,USA,2012,London,Football,Football Women's Football
106272,Mariya Sergeyevna Savinova (-Farnosova),F,26,172,60,RUS,2012,London,Athletics,Athletics Women's 800 metres
106423,Mohamed Karim Moe Sbihi,M,28,202,110,GBR,2016,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours
106938,Melanie Rene Mel Schlanger (-Wright),F,25,176,65,AUS,2012,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay
107024,Lauren Schmetterling,F,28,180,77,USA,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights
107069,Lisa Schmidla,F,25,173,76,GER,2016,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls
107078,Bruno Oscar Schmidt,M,29,185,87,BRA,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball
107131,Richard Schmidt,M,25,191,87,GER,2012,London,Rowing,Rowing Men's Coxed Eights
107185,Allison Rodgers Schmitt,F,22,185,75,USA,2012,London,Swimming,Swimming Women's 200 metres Freestyle
107185,Allison Rodgers Schmitt,F,22,185,75,USA,2012,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay
107185,Allison Rodgers Schmitt,F,22,185,75,USA,2012,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay
107185,Allison Rodgers Schmitt,F,26,185,75,USA,2016,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay
107257,Dorothee Schneider (-Krumhoff),F,47,169,63,GER,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team"
107434,Lauritz Schoof,M,21,195,98,GER,2012,London,Rowing,Rowing Men's Quadruple Sculls
107434,Lauritz Schoof,M,25,195,98,GER,2016,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls
107436,Joseph Isaac Schooling,M,21,184,74,SGP,2016,Rio de Janeiro,Swimming,Swimming Men's 100 metres Butterfly
107479,Dirk Schrade,M,34,183,68,GER,2012,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team"
107642,Almuth Schult,F,25,180,71,GER,2016,Rio de Janeiro,Football,Football Women's Football
107703,Karl Schulze,M,24,190,100,GER,2012,London,Rowing,Rowing Men's Quadruple Sculls
107703,Karl Schulze,M,28,190,100,GER,2016,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls
107750,Simon Schrch,M,25,186,75,SUI,2016,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours
107758,Nino Schurter,M,30,173,68,SUI,2016,Rio de Janeiro,Cycling,"Cycling Men's Mountainbike, Cross-Country"
108000,Giles Lyndon Scott,M,29,197,95,GBR,2016,Rio de Janeiro,Sailing,Sailing Men's One Person Heavyweight Dinghy
108186,Anna Sergeyevna Sedoykina,F,32,184,74,RUS,2016,Rio de Janeiro,Handball,Handball Women's Handball
108198,Emily Jane Seebohm,F,20,180,70,AUS,2012,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay
108313,Melissa Seidemann,F,22,183,104,USA,2012,London,Water Polo,Water Polo Women's Water Polo
108313,Melissa Seidemann,F,26,183,104,USA,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo
108532,Mokgadi Caster Semenya,F,25,178,70,RSA,2016,Rio de Janeiro,Athletics,Athletics Women's 800 metres
108586,Anna Sergeyevna Sen,F,25,186,81,RUS,2016,Rio de Janeiro,Handball,Handball Women's Handball
108970,Karolina Andreyevna Sevastyanova,F,17,173,51,RUS,2012,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group
109062,Torul sgrov,M,19,170,65,AZE,2012,London,Wrestling,"Wrestling Men's Lightweight, Freestyle"
109240,Eric Lee Shanteau,M,28,188,80,USA,2012,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay
109358,Lasha Shavdatuashvili,M,20,170,75,GEO,2012,London,Judo,Judo Men's Half-Lightweight
109482,Sheilla Tavares de Castro Blassioli,F,29,185,65,BRA,2012,London,Volleyball,Volleyball Women's Volleyball
109527,Yana Volodymyrivna Shemiakina,F,26,168,60,UKR,2012,London,Fencing,"Fencing Women's epee, Individual"
109683,Shi Tingmao,F,24,159,52,CHN,2016,Rio de Janeiro,Diving,Diving Women's Springboard
109683,Shi Tingmao,F,24,159,52,CHN,2016,Rio de Janeiro,Diving,Diving Women's Synchronized Springboard
109688,Shi Zhiyong,M,22,168,70,CHN,2016,Rio de Janeiro,Weightlifting,Weightlifting Men's Lightweight
109724,Claressa Maria Shields,F,17,175,75,USA,2012,London,Boxing,Boxing Women's Middleweight
109724,Claressa Maria Shields,F,21,175,75,USA,2016,Rio de Janeiro,Boxing,Boxing Women's Middleweight
109727,Thomas Allen Tom Shields,M,25,193,86,USA,2016,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay
109869,Kenzo Shirai,M,19,162,51,JPN,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around
109900,Alla Anatolyevna Shishkina,F,22,170,54,RUS,2012,London,Synchronized Swimming,Synchronized Swimming Women's Team
109900,Alla Anatolyevna Shishkina,F,27,170,54,RUS,2016,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team
110085,Mariya Vladimirovna Shurochkina,F,21,164,48,RUS,2016,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team
110549,Rafaela Lopes Silva,F,24,169,57,BRA,2016,Rio de Janeiro,Judo,Judo Women's Lightweight
110718,Kerry Simmonds,F,27,183,82,USA,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights
111300,Martin Sinkovi,M,26,188,95,CRO,2016,Rio de Janeiro,Rowing,Rowing Men's Double Sculls
111301,Valent Sinkovi,M,28,187,93,CRO,2016,Rio de Janeiro,Rowing,Rowing Men's Double Sculls
111543,Sarah Frederica Sjstrm,F,22,182,76,SWE,2016,Rio de Janeiro,Swimming,Swimming Women's 100 metres Butterfly
111586,Ladislav kantr,M,33,189,80,SVK,2016,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, Slalom"
111587,Peter kantr,M,34,182,78,SVK,2016,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, Slalom"
111634,Nicholas David Nick Skelton,M,54,175,76,GBR,2012,London,Equestrianism,"Equestrianism Mixed Jumping, Team"
111634,Nicholas David Nick Skelton,M,58,175,76,GBR,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual"
111660,Callum Skinner,M,23,187,93,GBR,2016,Rio de Janeiro,Cycling,Cycling Men's Team Sprint
111661,Catherine Skinner,F,26,172,80,AUS,2016,Rio de Janeiro,Shooting,Shooting Women's Trap
111956,Tom Slingsby,M,27,186,81,AUS,2012,London,Sailing,Sailing Men's One Person Dinghy
112220,Clark Smith,M,21,206,90,USA,2016,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay
112229,David Dave Smith,M,25,183,85,AUS,2012,London,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres"
112309,John Smith,M,22,192,72,RSA,2012,London,Rowing,Rowing Men's Lightweight Coxless Fours
112334,Leah Smith,F,21,178,67,USA,2016,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay
112412,Tate Smith,M,30,187,92,AUS,2012,London,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres"
112475,Olivia Smoliga,F,21,188,72,USA,2016,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay
112580,Gril Snorroeggen,F,27,177,NaN,NOR,2012,London,Handball,Handball Women's Handball
112592,Katelin Snyder (-Guregian),F,28,163,50,USA,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights
112593,Kyle Frederick Snyder,M,20,180,102,USA,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Heavyweight, Freestyle"
112686,Jack Sock,M,23,191,84,USA,2016,Rio de Janeiro,Tennis,Tennis Mixed Doubles
112790,Aleksandr Sergeyevich Sokolov,M,30,193,97,RUS,2012,London,Volleyball,Volleyball Men's Volleyball
112953,Hope Amelia Solo (-Stevens),F,30,175,69,USA,2012,London,Football,Football Women's Football
113022,Joyce Sombroek,F,21,179,64,NED,2012,London,Hockey,Hockey Women's Hockey
113109,Song Dae-Nam,M,33,178,85,KOR,2012,London,Judo,Judo Men's Middleweight
113169,Rebecca Soni,F,25,173,61,USA,2012,London,Swimming,Swimming Women's 200 metres Breaststroke
113169,Rebecca Soni,F,25,173,61,USA,2012,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay
113243,Cdric Sorhaindo,M,28,192,110,FRA,2012,London,Handball,Handball Men's Handball
113455,Hamid Mohammad Sourian Reihanpour,M,26,167,64,IRI,2012,London,Wrestling,"Wrestling Men's Featherweight, Greco-Roman"
113486,Douglas Correia de Souza,M,20,199,75,BRA,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball
113499,Maurcio Luiz de Souza,M,27,209,93,BRA,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball
113553,Kasper Sndergaard Sarup,M,35,195,95,DEN,2016,Rio de Janeiro,Handball,Handball Men's Handball
113893,Nicola Spirig Hug,F,30,166,54,SUI,2012,London,Triathlon,Triathlon Women's Olympic Distance
113946,Barbora potkov,F,31,182,80,CZE,2012,London,Athletics,Athletics Women's Javelin Throw
114059,Sukanya Srisurat,F,21,155,58,THA,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Lightweight
114078,rif rifov,M,23,180,97,AZE,2012,London,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle"
114367,Heather Mary Stanning,F,27,181,72,GBR,2012,London,Rowing,Rowing Women's Coxless Pairs
114367,Heather Mary Stanning,F,31,181,72,GBR,2016,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs
114531,Kevin Staut,M,35,182,70,FRA,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team"
114644,Davor tefanek,M,30,170,66,SRB,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Welterweight, Greco-Roman"
114658,Aikaterini Ekaterini Stefanidi,F,26,173,59,GRE,2016,Rio de Janeiro,Athletics,Athletics Women's Pole Vault
114707,Jessica Marie Steffens,F,25,183,75,USA,2012,London,Water Polo,Water Polo Women's Water Polo
114708,Margaret Ann Maggie Steffens,F,19,173,74,USA,2012,London,Water Polo,Water Polo Women's Water Polo
114708,Margaret Ann Maggie Steffens,F,23,173,74,USA,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo
115132,Breanna Mackenzie Stewart,F,21,193,79,USA,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball
115165,Murray Stewart,M,26,186,86,AUS,2012,London,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres"
115534,Etienne Stott,M,33,182,83,GBR,2012,London,Canoeing,"Canoeing Men's Canadian Doubles, Slalom"
115625,Thilo Stralkowski,M,25,190,92,GER,2012,London,Hockey,Hockey Men's Hockey
115717,Jrmy Stravius,M,24,190,86,FRA,2012,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay
115836,Mris trombergs,M,25,186,90,LAT,2012,London,Cycling,Cycling Men's BMX
115949,Jennifer Jenn Stuczynski-Suhr,F,30,183,66,USA,2012,London,Athletics,Athletics Women's Pole Vault
116165,Marina Vladimirovna Sudakova (Yartseva-),F,27,165,66,RUS,2016,Rio de Janeiro,Handball,Handball Women's Handball
116310,Sandro Sukno,M,22,200,93,CRO,2012,London,Water Polo,Water Polo Men's Water Polo
116353,Linn Jrum Sulland,F,28,178,NaN,NOR,2012,London,Handball,Handball Women's Handball
116368,Joseph Sullivan,M,25,182,82,NZL,2012,London,Rowing,Rowing Men's Double Sculls
116424,Jemima Jelagat Sumgong,F,31,160,45,KEN,2016,Rio de Janeiro,Athletics,Athletics Women's Marathon
116505,Sun Yang,M,20,198,89,CHN,2012,London,Swimming,Swimming Men's 400 metres Freestyle
116505,Sun Yang,M,20,198,89,CHN,2012,London,Swimming,"Swimming Men's 1,500 metres Freestyle"
116505,Sun Yang,M,24,198,89,CHN,2016,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle
116514,Sun Yujie,F,19,185,78,CHN,2012,London,Fencing,"Fencing Women's epee, Team"
116859,Lasse Jemon Svan Hansen,M,32,185,85,DEN,2016,Rio de Janeiro,Handball,Handball Men's Handball
117012,David Svoboda,M,27,183,76,CZE,2012,London,Modern Pentathlon,Modern Pentathlon Men's Individual
117322,Gabriella Timea Szab,F,25,170,62,HUN,2012,London,Canoeing,"Canoeing Women's Kayak Fours, 500 metres"
117322,Gabriella Timea Szab,F,29,170,62,HUN,2016,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres"
117322,Gabriella Timea Szab,F,29,170,62,HUN,2016,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres"
117407,Emese Judit Szsz,F,33,176,71,HUN,2016,Rio de Janeiro,Fencing,"Fencing Women's epee, Individual"
117523,ron Szilgyi,M,22,180,78,HUN,2012,London,Fencing,"Fencing Men's Sabre, Individual"
117523,ron Szilgyi,M,26,180,78,HUN,2016,Rio de Janeiro,Fencing,"Fencing Men's Sabre, Individual"
117729,Haruka Tachimoto,F,26,168,70,JPN,2016,Rio de Janeiro,Judo,Judo Women's Middleweight
117908,Ayaka Takahashi,F,26,165,60,JPN,2016,Rio de Janeiro,Badminton,Badminton Women's Doubles
118074,Lasha Talakhadze,M,22,197,160,GEO,2016,Rio de Janeiro,Weightlifting,Weightlifting Men's Super-Heavyweight
118116,Kitione Taliga,M,23,186,87,FIJ,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens
118359,Yusuke Tanaka,M,26,166,58,JPN,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around
118369,Sopita Tanasan,F,21,154,48,THA,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Flyweight
118390,Tandara Caixeta,F,23,184,87,BRA,2012,London,Volleyball,Volleyball Women's Volleyball
118588,Kateryna Mykolavna Tarasenko,F,24,184,74,UKR,2012,London,Rowing,Rowing Women's Quadruple Sculls
118634,Jeneba Sylvia Tarmoh,F,22,165,59,USA,2012,London,Athletics,Athletics Women's 4 x 100 metres Relay
118668,Davis Edward Tarwater,M,28,185,85,USA,2012,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay
118724,Anastasiya Alekseyevna Tatareva,F,19,165,44,RUS,2016,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group
118778,Diana Lurena Taurasi,F,30,183,70,USA,2012,London,Basketball,Basketball Women's Basketball
118778,Diana Lurena Taurasi,F,34,183,70,USA,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball
118870,Christian Taylor,M,22,188,81,USA,2012,London,Athletics,Athletics Men's Triple Jump
118870,Christian Taylor,M,26,188,81,USA,2016,Rio de Janeiro,Athletics,Athletics Men's Triple Jump
118917,Kathleen Katie Taylor,F,26,165,60,IRL,2012,London,Boxing,Boxing Women's Lightweight
118953,Artur Borisovich Taymazov,M,33,190,120,UZB,2012,London,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle"
118959,Servet Tazegl,M,23,180,68,TUR,2012,London,Taekwondo,Taekwondo Men's Featherweight
119411,Sergey Yuryevich Tetyukhin,M,36,197,89,RUS,2012,London,Volleyball,Volleyball Men's Volleyball
119466,Thasa Daher de Menezes,F,25,196,75,BRA,2012,London,Volleyball,Volleyball Women's Volleyball
119627,Thiago Maia Alencar,M,19,178,64,BRA,2016,Rio de Janeiro,Football,Football Men's Football
119631,Nafissatou Nafi Thiam,F,21,184,69,BEL,2016,Rio de Janeiro,Athletics,Athletics Women's Heptathlon
119662,Annekatrin Thiele,F,31,173,68,GER,2016,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls
119755,Nicholas Brewer Nick Thoman,M,26,185,84,USA,2012,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay
119790,Geraint Howell Thomas,M,26,183,70,GBR,2012,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres"
119903,Elaine Thompson,F,24,167,57,JAM,2016,Rio de Janeiro,Athletics,Athletics Women's 100 metres
119903,Elaine Thompson,F,24,167,57,JAM,2016,Rio de Janeiro,Athletics,Athletics Women's 200 metres
119918,James Thompson,M,25,182,70,RSA,2012,London,Rowing,Rowing Men's Lightweight Coxless Fours
119932,Klay Alexander Thompson,M,26,200,97,USA,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball
119985,Peter Thomsen,M,51,183,72,GER,2012,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team"
120121,Virginia Ginny Thrasher,F,19,155,55,USA,2016,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres"
120215,Tian Qing,F,25,168,63,CHN,2012,London,Badminton,Badminton Women's Doubles
120369,Anzhelika Igorevna Timanina,F,23,176,58,RUS,2012,London,Synchronized Swimming,Synchronized Swimming Women's Team
120511,Yevgeny Andreyevich Tishchenko,M,25,196,91,RUS,2016,Rio de Janeiro,Boxing,Boxing Men's Heavyweight
120817,Mariya Yuryevna Tolkachova,F,18,176,53,RUS,2016,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group
121023,Emma Kate Tonegato,F,21,165,63,AUS,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens
121108,Gelena Dmitriyevna Topilina,F,22,175,56,RUS,2016,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team
121109,Miroslava Mirka Topinkov Knapkov,F,31,181,72,CZE,2012,London,Rowing,Rowing Women's Single Sculls
121200,Cristian Isaac Toro Carballo,M,24,188,90,ESP,2016,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres"
121203,Sofia Toro Prieto-Puga,F,21,159,68,ESP,2012,London,Sailing,Sailing Women's Three Person Keelboat
121215,Oleksiy Pavlovych Torokhtiy,M,26,181,105,UKR,2012,London,Weightlifting,Weightlifting Men's Heavyweight
121345,Eri Tosaka,F,22,152,48,JPN,2016,Rio de Janeiro,Wrestling,"Wrestling Women's Flyweight, Freestyle"
121412,Matej Tth,M,33,185,73,SVK,2016,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk
121559,Susannah Townsend,F,27,168,61,GBR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey
121635,Lucas Tramr,M,26,183,75,SUI,2016,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours
121915,Andrew Andy Triggs Hodge,M,33,192,97,GBR,2012,London,Rowing,Rowing Men's Coxless Fours
121915,Andrew Andy Triggs Hodge,M,37,192,97,GBR,2016,Rio de Janeiro,Rowing,Rowing Men's Coxed Eights
122071,Laura Rebecca Trott (-Kenny),F,20,164,56,GBR,2012,London,Cycling,Cycling Women's Team Pursuit
122071,Laura Rebecca Trott (-Kenny),F,20,164,56,GBR,2012,London,Cycling,Cycling Women's Omnium
122071,Laura Rebecca Trott (-Kenny),F,24,164,56,GBR,2016,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit
122071,Laura Rebecca Trott (-Kenny),F,24,164,56,GBR,2016,Rio de Janeiro,Cycling,Cycling Women's Omnium
122077,De'Hashia Tonnek DeeDee Trotter,F,29,178,64,USA,2012,London,Athletics,Athletics Women's 4 x 400 metres Relay
122097,Tina Trstenjak,F,25,162,65,SLO,2016,Rio de Janeiro,Judo,Judo Women's Half-Middleweight
122548,Josua Tuisova Ratulevu,M,22,180,108,FIJ,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens
122556,Blair Tuke,M,27,181,78,NZL,2016,Rio de Janeiro,Sailing,Sailing Men's Skiff
122758,Amy Turner,F,32,168,64,AUS,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens
122881,Seremaia Jerry Tuwai Vunisa,M,27,174,81,FIJ,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens
122919,Georgina Sophie Georgie Twigg,F,25,170,62,GBR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey
123056,Kohei Uchimura,M,23,160,54,JPN,2012,London,Gymnastics,Gymnastics Men's Individual All-Around
123056,Kohei Uchimura,M,27,160,54,JPN,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Individual All-Around
123056,Kohei Uchimura,M,27,160,54,JPN,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around
123205,Ivan Sergeyevich Ukhov,M,26,192,67,RUS,2012,London,Athletics,Athletics Men's High Jump
123361,Laura Emma Unsworth,F,28,157,55,GBR,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey
123572,Oleksandr Oleksandrovych Usik,M,25,191,91,UKR,2012,London,Boxing,Boxing Men's Heavyweight
124080,Thibaut Vallette,M,42,171,60,FRA,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team"
124153,Naomi Frances van As,F,28,179,63,NED,2012,London,Hockey,Hockey Women's Hockey
124162,Greg Van Avermaet,M,31,181,74,BEL,2016,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual"
124346,Anna van der Breggen,F,26,167,56,NED,2016,Rio de Janeiro,Cycling,"Cycling Women's Road Race, Individual"
124348,Cameron van der Burgh,M,24,185,85,RSA,2012,London,Swimming,Swimming Men's 100 metres Breaststroke
124598,Margot van Geffen,F,22,172,63,NED,2012,London,Hockey,Hockey Women's Hockey
124771,Caia Jaqueline van Maasakker,F,23,180,69,NED,2012,London,Hockey,Hockey Women's Hockey
124773,Kitty van Male,F,24,170,63,NED,2012,London,Hockey,Hockey Women's Hockey
124804,Wayde van Niekerk,M,24,183,70,RSA,2016,Rio de Janeiro,Athletics,Athletics Men's 400 metres
124869,Dorian Benno Eric van Rijsselberge,M,23,189,75,NED,2012,London,Sailing,Sailing Men's Windsurfer
124869,Dorian Benno Eric van Rijsselberge,M,27,189,75,NED,2016,Rio de Janeiro,Sailing,Sailing Men's Windsurfer
124886,Sharon van Rouwendaal,F,22,173,65,NED,2016,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water
125110,Jan Vandrey,M,24,188,88,GER,2016,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres"
125337,Jacob Stephen Jake Varner,M,26,185,96,USA,2012,London,Wrestling,"Wrestling Men's Heavyweight, Freestyle"
125779,Sofiya Aleksandrovna Velikaya,F,31,175,70,RUS,2016,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team"
125943,David Verburg,M,25,173,70,USA,2016,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay
125985,Jasa Veremalua,M,28,195,98,FIJ,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens
126096,Oleh Yuriyovych Verniaiev,M,22,161,55,UKR,2016,Rio de Janeiro,Gymnastics,Gymnastics Men's Parallel Bars
126199,Yelena Sergeyevna Vesnina,F,30,180,60,RUS,2016,Rio de Janeiro,Tennis,Tennis Women's Doubles
126257,Maria Valentina Vezzali,F,38,164,54,ITA,2012,London,Fencing,"Fencing Women's Foil, Team"
126297,Frano Vian,M,36,192,94,CRO,2012,London,Water Polo,Water Polo Men's Water Polo
126410,Nstor Vicente Vidrio Serrano,M,23,179,69,MEX,2012,London,Football,Football Men's Football
126521,Lucas Martn Vila,M,29,172,75,ARG,2016,Rio de Janeiro,Hockey,Hockey Men's Hockey
126580,Brenda Villa,F,32,163,79,USA,2012,London,Water Polo,Water Polo Women's Water Polo
126756,Aleksandr Nikolayevich Vinokurov,M,38,177,68,KAZ,2012,London,Cycling,"Cycling Men's Road Race, Individual"
126783,Samisoni Viriviri,M,28,186,88,FIJ,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens
126915,Juan Manuel Vivaldi,M,37,180,80,ARG,2016,Rio de Janeiro,Hockey,Hockey Men's Hockey
126933,Elia Viviani,M,27,177,70,ITA,2016,Rio de Janeiro,Cycling,Cycling Men's Omnium
126983,Roman Andreyevich Vlasov,M,21,175,75,RUS,2012,London,Wrestling,"Wrestling Men's Middleweight, Greco-Roman"
126983,Roman Andreyevich Vlasov,M,25,175,75,RUS,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Greco-Roman"
127043,Kristina Vogel,F,21,160,66,GER,2012,London,Cycling,Cycling Women's Team Sprint
127043,Kristina Vogel,F,25,160,66,GER,2016,Rio de Janeiro,Cycling,Cycling Women's Sprint
127183,Aleksandr Aleksandrovich Volkov,M,27,210,90,RUS,2012,London,Volleyball,Volleyball Men's Volleyball
127216,Dana Whitney Vollmer (-Grant),F,24,185,68,USA,2012,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay
127216,Dana Whitney Vollmer (-Grant),F,24,185,68,USA,2012,London,Swimming,Swimming Women's 100 metres Butterfly
127216,Dana Whitney Vollmer (-Grant),F,24,185,68,USA,2012,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay
127216,Dana Whitney Vollmer (-Grant),F,28,185,68,USA,2016,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay
127491,Nataliya Vitalyevna Vorobyova,F,21,174,69,RUS,2012,London,Wrestling,"Wrestling Women's Heavyweight, Freestyle"
127534,Marianne Vos,F,25,169,59,NED,2012,London,Cycling,"Cycling Women's Road Race, Individual"
127624,Shannon Vreeland,F,20,188,79,USA,2012,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay
127739,Anna Viktorovna Vyakhireva,F,21,168,63,RUS,2016,Rio de Janeiro,Handball,Handball Women's Handball
128021,Walace Souza Silva,M,21,188,75,BRA,2016,Rio de Janeiro,Football,Football Men's Football
128033,Keshorn Walcott,M,19,183,90,TTO,2012,London,Athletics,Athletics Men's Javelin Throw
128079,Kira Walkenhorst,F,25,184,75,GER,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
